Ano;Mês;Fornecedor Destino;Distribuidor Origem;Código do Produto;Nome do Produto;Região Origem;UF Origem;Localidade Destino;Região Destinatário;UF Destino;Código de Embalagem GLP;Quantidade de Produto (mil ton)
2010;4;PETROLEO BRASILEIRO S/A;AMAZONGAS DISTRIB DE GAS LIQUEF DE PETROLEO LTDA;210203001;GLP;N;RO;MANAUS, AM;N;AM;A Granel;1,895898
2010;4;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;N;PA;BELEM, PA;N;PA;A Granel;0,533941
2010;4;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;AL;PILAR, AL;NE;AL;A Granel;0,108870
2010;4;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;BA;SAO FRANCISCO DO CONDE, BA;NE;BA;A Granel;17,579079
2010;4;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;CE;FORTALEZA, CE;NE;CE;A Granel;5,303980
2010;4;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;CE;NATAL, RN;NE;RN;A Granel;0,077230
2010;4;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;PE;IPOJUCA, PE;NE;PE;A Granel;6,288100
2010;4;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;RN;NATAL, RN;NE;RN;A Granel;0,076640
2010;4;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;SE;ARACAJU, SE;NE;SE;A Granel;2,562198
2010;4;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210201001;PROPANO;SE;SP;CUBATAO, SP;SE;SP;A Granel;1,147350
2010;4;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;CO;GO;MACAE, RJ;SE;RJ;A Granel;0,493840
2010;4;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;11,153292
2010;4;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;S;RS;CANOAS, RS;S;RS;A Granel;1,387149
2010;4;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;S;SC;ITAJAI, SC;S;SC;A Granel;0,395310
2010;4;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;ES;MACAE, RJ;SE;RJ;A Granel;0,666470
2010;4;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;MG;BETIM, MG;SE;MG;A Granel;6,486710
2010;4;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;6,547080
2010;4;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;9,768240
2010;4;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;9,539988
2010;4;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;SANTOS, SP;SE;SP;A Granel;6,171001
2010;4;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;SAO CAETANO DO SUL, SP;SE;SP;A Granel;21,012283
2010;4;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;16,238508
2010;4;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210202002;BUTANO ESPECIAL;SE;SP;CUBATAO, SP;SE;SP;A Granel;0,076020
2010;4;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210202002;BUTANO ESPECIAL;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;0,021030
2010;4;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;6,845429
2010;4;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;2,138494
2010;4;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;2,429352
2010;4;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;NE;PE;IPOJUCA, PE;NE;PE;A Granel;3,344530
2010;4;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;NE;PE;PILAR, AL;NE;AL;A Granel;0,211580
2010;4;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;3,930297
2010;4;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;3,839270
2010;4;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;3,811347
2010;4;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;7,497620
2010;4;PETROLEO BRASILEIRO S/A;GASBALL ARMAZENADORA E DISTRIBUIDORA LTDA.;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;0,319768
2010;4;PETROLEO BRASILEIRO S/A;GÁS PONTO COM DISTRIBUIDORA DE GÁS S.A.;210203001;GLP;S;PR;SAO MATEUS DO SUL, PR;S;PR;A Granel;0,184310
2010;4;PETROLEO BRASILEIRO S/A;GÁS PONTO COM DISTRIBUIDORA DE GÁS S.A.;210203001;GLP;SE;SP;SAO CAETANO DO SUL, SP;SE;SP;A Granel;0,072350
2010;4;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210202002;BUTANO ESPECIAL;S;PR;CUBATAO, SP;SE;SP;A Granel;0,024820
2010;4;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210202002;BUTANO ESPECIAL;S;RS;CUBATAO, SP;SE;SP;A Granel;0,048310
2010;4;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210202002;BUTANO ESPECIAL;SE;SP;CUBATAO, SP;SE;SP;A Granel;0,453610
2010;4;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;N;PA;BELEM, PA;N;PA;A Granel;5,599352
2010;4;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;CE;FORTALEZA, CE;NE;CE;A Granel;5,307798
2010;4;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;MA;SAO LUIS, MA;NE;MA;A Granel;4,311243
2010;4;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;PE;IPOJUCA, PE;NE;PE;A Granel;7,680591
2010;4;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;SE;ARACAJU, SE;NE;SE;A Granel;0,649080
2010;4;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;13,992125
2010;4;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;PR;SAO MATEUS DO SUL, PR;S;PR;A Granel;0,840820
2010;4;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;RS;CANOAS, RS;S;RS;A Granel;3,005813
2010;4;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;SC;ITAJAI, SC;S;SC;A Granel;0,446870
2010;4;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;MG;BETIM, MG;SE;MG;A Granel;6,991325
2010;4;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;5,392330
2010;4;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;7,540897
2010;4;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;SP;SANTOS, SP;SE;SP;A Granel;8,905024
2010;4;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;SP;SAO CAETANO DO SUL, SP;SE;SP;A Granel;14,110113
2010;4;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;10,380038
2010;4;PETROLEO BRASILEIRO S/A;MAXI CHAMA AZUL GÁS DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;0,138895
2010;4;PETROLEO BRASILEIRO S/A;MINASGAS S/A INDUSTRIA E COMERCIO;210203001;GLP;NE;CE;FORTALEZA, CE;NE;CE;A Granel;0,737000
2010;4;PETROLEO BRASILEIRO S/A;MINASGAS S/A INDUSTRIA E COMERCIO;210203001;GLP;NE;PE;IPOJUCA, PE;NE;PE;A Granel;5,551770
2010;4;PETROLEO BRASILEIRO S/A;MINASGAS S/A INDUSTRIA E COMERCIO;210203001;GLP;NE;PE;PILAR, AL;NE;AL;A Granel;0,269880
2010;4;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;CE;FORTALEZA, CE;NE;CE;A Granel;7,198235
2010;4;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;CE;NATAL, RN;NE;RN;A Granel;2,152710
2010;4;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;MA;SAO LUIS, MA;NE;MA;A Granel;5,100147
2010;4;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;PE;IPOJUCA, PE;NE;PE;A Granel;11,786580
2010;4;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;RN;NATAL, RN;NE;RN;A Granel;4,204825
2010;4;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;SE;ARACAJU, SE;NE;SE;A Granel;3,261422
2010;4;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;5,867064
2010;4;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;S;PR;SAO MATEUS DO SUL, PR;S;PR;A Granel;0,047340
2010;4;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;S;RS;CANOAS, RS;S;RS;A Granel;0,864103
2010;4;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;S;SC;ITAJAI, SC;S;SC;A Granel;2,065460
2010;4;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;MG;BETIM, MG;SE;MG;A Granel;4,177380
2010;4;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;8,792518
